Order ID,Product,Quantity Ordered,Price Each
179705,Lightning Charging Cable,1,14.95
179706,AAA Batteries (4-pack),2,2.99
179707,AAA Batteries (4-pack),2,2.99
179708,Lightning Charging Cable,1,14.95
179709,AA Batteries (4-pack),1,3.84
179710,AA Batteries (4-pack),1,3.84
179711,AA Batteries (4-pack),2,3.84
179712,USB-C Charging Cable,1,11.95
179713,Macbook Pro Laptop,1,1700.0
179714,USB-C Charging Cable,1,11.95
179715,Wired Headphones,1,11.99
179716,Lightning Charging Cable,1,14.95
179717,Lightning Charging Cable,1,14.95
179718,LG Dryer,1,600.0
179719,34in Ultrawide Monitor,1,379.99
179720,AAA Batteries (4-pack),3,2.99
179721,Lightning Charging Cable,1,14.95
179722,Apple Airpods Headphones,1,150.0
179723,Wired Headphones,1,11.99
179724,AAA Batteries (4-pack),1,2.99
179725,Wired Headphones,1,11.99
179726,AA Batteries (4-pack),1,3.84
179727,AAA Batteries (4-pack),1,2.99
179728,Bose SoundSport Headphones,1,99.99
179729,Google Phone,1,600.0
179730,Lightning Charging Cable,1,14.95
179731,Flatscreen TV,1,300.0
179732,Apple Airpods Headphones,1,150.0
179733,AAA Batteries (4-pack),1,2.99
179734,USB-C Charging Cable,2,11.95
179735,Apple Airpods Headphones,1,150.0
179736,iPhone,1,700.0
179737,Flatscreen TV,1,300.0
179738,AAA Batteries (4-pack),1,2.99
179739,20in Monitor,1,109.99
179740,Flatscreen TV,1,300.0
179741,Macbook Pro Laptop,1,1700.0
179742,AA Batteries (4-pack),1,3.84
179743,USB-C Charging Cable,1,11.95
179744,USB-C Charging Cable,1,11.95
179745,Google Phone,1,600.0
179745,USB-C Charging Cable,1,11.95
179746,Wired Headphones,1,11.99
179747,27in FHD Monitor,1,149.99
179748,AAA Batteries (4-pack),1,2.99
179749,Apple Airpods Headphones,1,150.0
179750,iPhone,1,700.0
179751,Apple Airpods Headphones,1,150.0
179752,AA Batteries (4-pack),1,3.84
179753,Macbook Pro Laptop,1,1700.0
179754,Apple Airpods Headphones,1,150.0
179755,Macbook Pro Laptop,1,1700.0
179756,27in 4K Gaming Monitor,1,389.99
179757,USB-C Charging Cable,1,11.95
179758,AAA Batteries (4-pack),1,2.99
179759,USB-C Charging Cable,1,11.95
179760,Apple Airpods Headphones,1,150.0
179761,Wired Headphones,1,11.99
179762,Bose SoundSport Headphones,1,99.99
179763,Wired Headphones,2,11.99
179764,Wired Headphones,1,11.99
179765,AAA Batteries (4-pack),2,2.99
179766,AAA Batteries (4-pack),1,2.99
179767,AAA Batteries (4-pack),1,2.99
179768,iPhone,1,700.0
179769,AAA Batteries (4-pack),1,2.99
179770,Apple Airpods Headphones,1,150.0
179771,Lightning Charging Cable,1,14.95
179772,27in FHD Monitor,1,149.99
179773,AA Batteries (4-pack),2,3.84
179774,USB-C Charging Cable,1,11.95
179775,AAA Batteries (4-pack),1,2.99
179776,Wired Headphones,2,11.99
179777,Wired Headphones,1,11.99
179778,Apple Airpods Headphones,1,150.0
179779,Bose SoundSport Headphones,1,99.99
179780,Apple Airpods Headphones,1,150.0
179781,AAA Batteries (4-pack),1,2.99
179782,AA Batteries (4-pack),1,3.84
179783,Wired Headphones,1,11.99
179784,AAA Batteries (4-pack),1,2.99
179785,AA Batteries (4-pack),1,3.84
179786,AA Batteries (4-pack),1,3.84
179787,AA Batteries (4-pack),1,3.84
179788,AA Batteries (4-pack),1,3.84
179789,AA Batteries (4-pack),3,3.84
179790,AAA Batteries (4-pack),2,2.99
179791,Lightning Charging Cable,1,14.95
179792,USB-C Charging Cable,1,11.95
179793,34in Ultrawide Monitor,1,379.99
179794,Lightning Charging Cable,1,14.95
179795,Lightning Charging Cable,1,14.95
179796,USB-C Charging Cable,1,11.95
179797,USB-C Charging Cable,1,11.95
179798,Wired Headphones,1,11.99
179799,Apple Airpods Headphones,1,150.0
179800,Lightning Charging Cable,1,14.95
179801,USB-C Charging Cable,1,11.95
179802,Google Phone,1,600.0
179803,Lightning Charging Cable,1,14.95
179804,AAA Batteries (4-pack),2,2.99
179805,Wired Headphones,1,11.99
179806,Bose SoundSport Headphones,1,99.99
179807,Apple Airpods Headphones,1,150.0
179808,USB-C Charging Cable,1,11.95
179808,27in FHD Monitor,1,149.99
179809,27in 4K Gaming Monitor,1,389.99
179810,Lightning Charging Cable,1,14.95
179811,20in Monitor,1,109.99
179812,Wired Headphones,1,11.99
179813,AA Batteries (4-pack),1,3.84
179814,Apple Airpods Headphones,1,150.0
179815,Wired Headphones,2,11.99
179816,34in Ultrawide Monitor,1,379.99
179817,USB-C Charging Cable,1,11.95
179818,USB-C Charging Cable,1,11.95
179819,Bose SoundSport Headphones,1,99.99
179820,Google Phone,1,600.0
179820,USB-C Charging Cable,1,11.95
179821,AAA Batteries (4-pack),2,2.99
179822,27in 4K Gaming Monitor,1,389.99
179823,Apple Airpods Headphones,1,150.0
179824,20in Monitor,1,109.99
179825,USB-C Charging Cable,1,11.95
179826,AAA Batteries (4-pack),1,2.99
179827,27in 4K Gaming Monitor,1,389.99
179828,Lightning Charging Cable,1,14.95
179829,AA Batteries (4-pack),1,3.84
179830,AA Batteries (4-pack),1,3.84
179831,Apple Airpods Headphones,1,150.0
179832,Lightning Charging Cable,1,14.95
179833,AAA Batteries (4-pack),3,2.99
179834,USB-C Charging Cable,1,11.95
179835,Google Phone,1,600.0
179835,Wired Headphones,1,11.99
179836,Flatscreen TV,1,300.0
179837,Google Phone,1,600.0
179837,USB-C Charging Cable,1,11.95
179838,AAA Batteries (4-pack),1,2.99
179839,27in 4K Gaming Monitor,1,389.99
179840,Wired Headphones,1,11.99
179841,Wired Headphones,1,11.99
179842,AAA Batteries (4-pack),1,2.99
179843,USB-C Charging Cable,1,11.95
179844,Apple Airpods Headphones,1,150.0
179845,AAA Batteries (4-pack),2,2.99
179846,ThinkPad Laptop,1,999.99
179847,Lightning Charging Cable,1,14.95
179848,Apple Airpods Headphones,1,150.0
179849,34in Ultrawide Monitor,1,379.99
179850,34in Ultrawide Monitor,1,379.99
179851,Vareebadd Phone,1,400.0
179852,ThinkPad Laptop,1,999.99
179853,Lightning Charging Cable,1,14.95
179854,Apple Airpods Headphones,1,150.0
179855,USB-C Charging Cable,1,11.95
179856,27in FHD Monitor,1,149.99
179857,Apple Airpods Headphones,1,150.0
179858,USB-C Charging Cable,1,11.95
179859,Lightning Charging Cable,1,14.95
179860,LG Dryer,1,600.0
179861,AA Batteries (4-pack),1,3.84
179862,AA Batteries (4-pack),3,3.84
179863,ThinkPad Laptop,1,999.99
179864,Lightning Charging Cable,1,14.95
179865,AAA Batteries (4-pack),6,2.99
179866,Apple Airpods Headphones,1,150.0
179867,USB-C Charging Cable,1,11.95
179868,Apple Airpods Headphones,1,150.0
179869,ThinkPad Laptop,1,999.99
179870,AA Batteries (4-pack),1,3.84
179871,AAA Batteries (4-pack),2,2.99
179872,AAA Batteries (4-pack),1,2.99
179873,20in Monitor,1,109.99
179874,Macbook Pro Laptop,1,1700.0
179875,27in FHD Monitor,1,149.99
179876,Macbook Pro Laptop,1,1700.0
179877,AA Batteries (4-pack),1,3.84
179878,Bose SoundSport Headphones,1,99.99
179879,AA Batteries (4-pack),1,3.84
179880,USB-C Charging Cable,1,11.95
179881,USB-C Charging Cable,1,11.95
179882,Lightning Charging Cable,1,14.95
179883,iPhone,1,700.0
179884,ThinkPad Laptop,1,999.99
179885,20in Monitor,1,109.99
179885,Bose SoundSport Headphones,1,99.99
179886,iPhone,1,700.0
179887,34in Ultrawide Monitor,1,379.99
179888,AA Batteries (4-pack),1,3.84
179889,Bose SoundSport Headphones,1,99.99
179890,USB-C Charging Cable,1,11.95
179891,34in Ultrawide Monitor,1,379.99
179892,USB-C Charging Cable,1,11.95
179893,27in 4K Gaming Monitor,1,389.99
179894,Wired Headphones,1,11.99
179895,AA Batteries (4-pack),1,3.84
179896,AA Batteries (4-pack),1,3.84
179897,Flatscreen TV,1,300.0
179898,iPhone,1,700.0
179899,27in 4K Gaming Monitor,1,389.99
179900,27in FHD Monitor,1,149.99
179901,USB-C Charging Cable,1,11.95
179902,Bose SoundSport Headphones,1,99.99
179903,Bose SoundSport Headphones,1,99.99
179904,Lightning Charging Cable,1,14.95
179905,iPhone,1,700.0
179906,Bose SoundSport Headphones,1,99.99
179907,AAA Batteries (4-pack),1,2.99
179908,Apple Airpods Headphones,1,150.0
179909,Apple Airpods Headphones,1,150.0
179910,AAA Batteries (4-pack),1,2.99
179911,Lightning Charging Cable,1,14.95
179912,20in Monitor,1,109.99
179913,Google Phone,1,600.0
179914,Macbook Pro Laptop,1,1700.0
179915,Apple Airpods Headphones,1,150.0
179916,Vareebadd Phone,1,400.0
179917,AA Batteries (4-pack),2,3.84
179918,USB-C Charging Cable,2,11.95
179919,Apple Airpods Headphones,1,150.0
179920,AA Batteries (4-pack),2,3.84
179921,20in Monitor,1,109.99
179922,Apple Airpods Headphones,1,150.0
179923,34in Ultrawide Monitor,1,379.99
179924,Wired Headphones,1,11.99
179925,34in Ultrawide Monitor,1,379.99
179926,Bose SoundSport Headphones,1,99.99
179927,Wired Headphones,1,11.99
179928,20in Monitor,1,109.99
179929,Bose SoundSport Headphones,1,99.99
179930,AAA Batteries (4-pack),1,2.99
179931,34in Ultrawide Monitor,1,379.99
179932,Flatscreen TV,1,300.0
179933,AA Batteries (4-pack),3,3.84
179934,ThinkPad Laptop,1,999.99
179935,Vareebadd Phone,1,400.0
179936,AAA Batteries (4-pack),1,2.99
179937,Wired Headphones,1,11.99
179938,Lightning Charging Cable,1,14.95
179939,34in Ultrawide Monitor,1,379.99
179940,AA Batteries (4-pack),1,3.84
179941,Wired Headphones,1,11.99
179942,LG Dryer,1,600.0
179943,AAA Batteries (4-pack),2,2.99
179944,Flatscreen TV,1,300.0
179944,AA Batteries (4-pack),1,3.84
179945,USB-C Charging Cable,1,11.95
179946,Wired Headphones,1,11.99
179947,AAA Batteries (4-pack),1,2.99
179948,Vareebadd Phone,1,400.0
179949,Wired Headphones,1,11.99
179950,27in FHD Monitor,1,149.99
179951,Bose SoundSport Headphones,1,99.99
179952,Apple Airpods Headphones,1,150.0
179953,AAA Batteries (4-pack),1,2.99
179954,27in 4K Gaming Monitor,1,389.99
179955,Flatscreen TV,1,300.0
179956,Wired Headphones,1,11.99
179957,Lightning Charging Cable,1,14.95
179958,AA Batteries (4-pack),1,3.84
179959,Wired Headphones,1,11.99
179960,USB-C Charging Cable,1,11.95
179961,Google Phone,1,600.0
179962,AAA Batteries (4-pack),1,2.99
179963,Macbook Pro Laptop,1,1700.0
179964,Bose SoundSport Headphones,1,99.99
179965,Macbook Pro Laptop,1,1700.0
179966,iPhone,1,700.0
179966,Lightning Charging Cable,1,14.95
179967,USB-C Charging Cable,1,11.95
179968,34in Ultrawide Monitor,1,379.99
179969,Google Phone,1,600.0
179969,Wired Headphones,1,11.99
179970,AAA Batteries (4-pack),2,2.99
179971,iPhone,1,700.0
179972,Bose SoundSport Headphones,1,99.99
179973,Bose SoundSport Headphones,1,99.99
179974,ThinkPad Laptop,1,999.99
179975,27in FHD Monitor,1,149.99
179976,AA Batteries (4-pack),1,3.84
179977,AAA Batteries (4-pack),1,2.99
179978,Lightning Charging Cable,1,14.95
179979,Apple Airpods Headphones,1,150.0
179980,iPhone,1,700.0
179981,Lightning Charging Cable,1,14.95
179982,Bose SoundSport Headphones,1,99.99
179983,iPhone,1,700.0
179984,Google Phone,1,600.0
179985,iPhone,1,700.0
179986,Lightning Charging Cable,1,14.95
179987,AA Batteries (4-pack),2,3.84
179988,USB-C Charging Cable,1,11.95
179989,LG Washing Machine,1,600.0
179990,LG Dryer,1,600.0
179991,AA Batteries (4-pack),1,3.84
179992,Lightning Charging Cable,1,14.95
179993,Lightning Charging Cable,1,14.95
179994,Bose SoundSport Headphones,1,99.99
179995,Macbook Pro Laptop,1,1700.0
179996,34in Ultrawide Monitor,1,379.99
179997,Wired Headphones,1,11.99
179998,iPhone,1,700.0
179998,Apple Airpods Headphones,1,150.0
179999,iPhone,1,700.0
180000,iPhone,1,700.0
180000,Lightning Charging Cable,1,14.95
180001,Flatscreen TV,1,300.0
180002,ThinkPad Laptop,1,999.99
180003,USB-C Charging Cable,1,11.95
180004,Lightning Charging Cable,2,14.95
180005,AA Batteries (4-pack),2,3.84
180006,USB-C Charging Cable,1,11.95
180007,20in Monitor,1,109.99
180008,Wired Headphones,1,11.99
180009,AA Batteries (4-pack),1,3.84
180010,AA Batteries (4-pack),1,3.84
180011,Flatscreen TV,1,300.0
180012,Apple Airpods Headphones,1,150.0
180013,Lightning Charging Cable,1,14.95
180014,AAA Batteries (4-pack),1,2.99
180015,Bose SoundSport Headphones,1,99.99
180016,27in FHD Monitor,1,149.99
180017,Bose SoundSport Headphones,1,99.99
180018,Wired Headphones,2,11.99
180019,Bose SoundSport Headphones,1,99.99
180020,iPhone,1,700.0
180021,AAA Batteries (4-pack),2,2.99
180022,AA Batteries (4-pack),1,3.84
180023,AAA Batteries (4-pack),3,2.99
180024,AAA Batteries (4-pack),3,2.99
180025,Wired Headphones,1,11.99
180026,AA Batteries (4-pack),1,3.84
180027,Apple Airpods Headphones,1,150.0
180028,Wired Headphones,1,11.99
180029,ThinkPad Laptop,1,999.99
180030,Wired Headphones,1,11.99
180031,Vareebadd Phone,1,400.0
180031,USB-C Charging Cable,1,11.95
180032,Apple Airpods Headphones,1,150.0
180033,27in 4K Gaming Monitor,1,389.99
180034,Wired Headphones,1,11.99
180035,34in Ultrawide Monitor,1,379.99
180036,Lightning Charging Cable,1,14.95
180037,Wired Headphones,1,11.99
180038,Bose SoundSport Headphones,1,99.99
180039,Lightning Charging Cable,2,14.95
180040,Lightning Charging Cable,1,14.95
180041,Flatscreen TV,1,300.0
180042,AA Batteries (4-pack),2,3.84
180043,AAA Batteries (4-pack),3,2.99
180044,USB-C Charging Cable,3,11.95
180045,AAA Batteries (4-pack),1,2.99
180046,Lightning Charging Cable,1,14.95
180047,USB-C Charging Cable,1,11.95
180048,AAA Batteries (4-pack),5,2.99
180049,USB-C Charging Cable,1,11.95
180050,AA Batteries (4-pack),1,3.84
180051,AA Batteries (4-pack),1,3.84
180052,34in Ultrawide Monitor,1,379.99
180053,ThinkPad Laptop,1,999.99
180054,Bose SoundSport Headphones,1,99.99
180055,34in Ultrawide Monitor,1,379.99
180056,ThinkPad Laptop,1,999.99
180057,AA Batteries (4-pack),2,3.84
180058,AAA Batteries (4-pack),2,2.99
180059,27in FHD Monitor,1,149.99
180060,20in Monitor,1,109.99
180061,Wired Headphones,1,11.99
180062,AA Batteries (4-pack),1,3.84
180063,27in 4K Gaming Monitor,1,389.99
180064,iPhone,1,700.0
180065,Lightning Charging Cable,1,14.95
180066,USB-C Charging Cable,1,11.95
180067,27in 4K Gaming Monitor,1,389.99
180068,AAA Batteries (4-pack),1,2.99
180069,27in FHD Monitor,1,149.99
180070,USB-C Charging Cable,1,11.95
180071,Apple Airpods Headphones,1,150.0
180072,Macbook Pro Laptop,1,1700.0
180073,AA Batteries (4-pack),1,3.84
180074,20in Monitor,1,109.99
180075,Lightning Charging Cable,1,14.95
180076,Bose SoundSport Headphones,2,99.99
180077,Bose SoundSport Headphones,1,99.99
180078,Macbook Pro Laptop,1,1700.0
180079,Google Phone,1,600.0
180080,34in Ultrawide Monitor,1,379.99
180081,USB-C Charging Cable,1,11.95
180082,LG Dryer,1,600.0
180083,AAA Batteries (4-pack),1,2.99
180084,Vareebadd Phone,1,400.0
180085,iPhone,1,700.0
180086,USB-C Charging Cable,1,11.95
180087,Lightning Charging Cable,1,14.95
180088,Apple Airpods Headphones,1,150.0
180089,AAA Batteries (4-pack),1,2.99
180090,AAA Batteries (4-pack),1,2.99
180091,iPhone,1,700.0
180092,Wired Headphones,1,11.99
180093,AA Batteries (4-pack),1,3.84
180094,LG Washing Machine,1,600.0
180095,Bose SoundSport Headphones,1,99.99
180096,Bose SoundSport Headphones,1,99.99
180097,20in Monitor,2,109.99
180098,20in Monitor,1,109.99
180099,ThinkPad Laptop,1,999.99
180100,Apple Airpods Headphones,1,150.0
180101,Bose SoundSport Headphones,1,99.99
180102,USB-C Charging Cable,1,11.95
180103,27in 4K Gaming Monitor,1,389.99
180104,AA Batteries (4-pack),1,3.84
180105,AAA Batteries (4-pack),1,2.99
180106,Bose SoundSport Headphones,1,99.99
180107,AAA Batteries (4-pack),1,2.99
180108,Bose SoundSport Headphones,1,99.99
180108,AA Batteries (4-pack),4,3.84
180109,Wired Headphones,1,11.99
180110,Macbook Pro Laptop,1,1700.0
180111,AA Batteries (4-pack),2,3.84
180112,Bose SoundSport Headphones,1,99.99
180113,AAA Batteries (4-pack),1,2.99
180114,27in FHD Monitor,1,149.99
180115,Bose SoundSport Headphones,1,99.99
180116,Apple Airpods Headphones,1,150.0
180117,Macbook Pro Laptop,1,1700.0
180118,Bose SoundSport Headphones,1,99.99
180119,ThinkPad Laptop,1,999.99
180120,AA Batteries (4-pack),1,3.84
180121,Lightning Charging Cable,1,14.95
180122,AAA Batteries (4-pack),1,2.99
180123,Wired Headphones,1,11.99
180124,Wired Headphones,1,11.99
180125,AA Batteries (4-pack),1,3.84
180126,Lightning Charging Cable,1,14.95
180127,LG Washing Machine,1,600.0
180128,Apple Airpods Headphones,1,150.0
180129,Google Phone,1,600.0
180130,Bose SoundSport Headphones,1,99.99
180131,Apple Airpods Headphones,1,150.0
180132,Apple Airpods Headphones,1,150.0
180133,iPhone,1,700.0
180134,Wired Headphones,1,11.99
180135,Google Phone,1,600.0
180135,Wired Headphones,1,11.99
180136,USB-C Charging Cable,1,11.95
180137,Flatscreen TV,1,300.0
180138,USB-C Charging Cable,1,11.95
180139,USB-C Charging Cable,1,11.95
180140,AA Batteries (4-pack),3,3.84
180141,Apple Airpods Headphones,1,150.0
180142,AAA Batteries (4-pack),1,2.99
180143,27in FHD Monitor,1,149.99
180144,27in 4K Gaming Monitor,1,389.99
180145,Apple Airpods Headphones,1,150.0
180146,iPhone,1,700.0
180147,Google Phone,1,600.0
180148,Lightning Charging Cable,1,14.95
180149,Lightning Charging Cable,1,14.95
180150,34in Ultrawide Monitor,1,379.99
180151,AAA Batteries (4-pack),2,2.99
180152,USB-C Charging Cable,1,11.95
180153,Lightning Charging Cable,2,14.95
180154,34in Ultrawide Monitor,1,379.99
180155,Lightning Charging Cable,2,14.95
180156,Wired Headphones,1,11.99
180157,Google Phone,1,600.0
180158,Vareebadd Phone,1,400.0
180159,Apple Airpods Headphones,1,150.0
180160,AAA Batteries (4-pack),3,2.99
180161,USB-C Charging Cable,1,11.95
180161,ThinkPad Laptop,1,999.99
180162,AAA Batteries (4-pack),1,2.99
180163,Apple Airpods Headphones,1,150.0
180164,27in 4K Gaming Monitor,1,389.99
180165,Wired Headphones,1,11.99
180166,AA Batteries (4-pack),1,3.84
180167,USB-C Charging Cable,1,11.95
180168,AAA Batteries (4-pack),3,2.99
180169,Lightning Charging Cable,2,14.95
180170,Wired Headphones,1,11.99
180171,ThinkPad Laptop,1,999.99
180172,AAA Batteries (4-pack),2,2.99
180173,AA Batteries (4-pack),1,3.84
180174,AAA Batteries (4-pack),1,2.99
180175,Apple Airpods Headphones,1,150.0
180176,Macbook Pro Laptop,1,1700.0
180177,Bose SoundSport Headphones,1,99.99
180178,Wired Headphones,1,11.99
180179,Bose SoundSport Headphones,1,99.99
180180,AAA Batteries (4-pack),1,2.99
180181,Lightning Charging Cable,1,14.95
180182,USB-C Charging Cable,1,11.95
180183,USB-C Charging Cable,1,11.95
180184,USB-C Charging Cable,1,11.95
180185,AA Batteries (4-pack),2,3.84
180186,Lightning Charging Cable,1,14.95
180187,AA Batteries (4-pack),1,3.84
180188,USB-C Charging Cable,1,11.95
180189,Bose SoundSport Headphones,1,99.99
180190,Flatscreen TV,1,300.0
180191,Lightning Charging Cable,1,14.95
180192,Macbook Pro Laptop,1,1700.0
180193,USB-C Charging Cable,1,11.95
180194,Apple Airpods Headphones,1,150.0
180195,AAA Batteries (4-pack),1,2.99
180196,Wired Headphones,1,11.99
180197,AA Batteries (4-pack),1,3.84
180198,USB-C Charging Cable,1,11.95
180199,ThinkPad Laptop,1,999.99
180200,Wired Headphones,1,11.99
180201,Bose SoundSport Headphones,1,99.99
180202,Lightning Charging Cable,1,14.95
180203,Apple Airpods Headphones,1,150.0
180204,AA Batteries (4-pack),1,3.84
180205,Lightning Charging Cable,1,14.95
180206,iPhone,1,700.0
180207,Apple Airpods Headphones,1,150.0
180207,Apple Airpods Headphones,1,150.0
180208,Macbook Pro Laptop,1,1700.0
180209,USB-C Charging Cable,1,11.95
180210,Wired Headphones,1,11.99
180211,Lightning Charging Cable,1,14.95
180212,Flatscreen TV,1,300.0
180213,27in FHD Monitor,1,149.99
180213,AAA Batteries (4-pack),1,2.99
180214,USB-C Charging Cable,1,11.95
180215,27in 4K Gaming Monitor,1,389.99
180216,AA Batteries (4-pack),1,3.84
180217,AA Batteries (4-pack),2,3.84
180218,20in Monitor,1,109.99
180219,AA Batteries (4-pack),1,3.84
180220,Lightning Charging Cable,1,14.95
180221,Bose SoundSport Headphones,1,99.99
180222,Flatscreen TV,1,300.0
180223,27in FHD Monitor,1,149.99
180224,Wired Headphones,2,11.99
180225,Lightning Charging Cable,1,14.95
180226,USB-C Charging Cable,1,11.95
180227,USB-C Charging Cable,3,11.95
180227,Bose SoundSport Headphones,1,99.99
180228,AAA Batteries (4-pack),1,2.99
180229,AA Batteries (4-pack),1,3.84
180230,USB-C Charging Cable,1,11.95
180231,27in FHD Monitor,1,149.99
180232,USB-C Charging Cable,1,11.95
180233,Wired Headphones,1,11.99
180234,Flatscreen TV,1,300.0
180235,27in 4K Gaming Monitor,1,389.99
180236,iPhone,1,700.0
180237,iPhone,1,700.0
180237,AAA Batteries (4-pack),1,2.99
180238,34in Ultrawide Monitor,1,379.99
180239,27in FHD Monitor,1,149.99
180240,Vareebadd Phone,1,400.0
180241,27in 4K Gaming Monitor,1,389.99
180242,USB-C Charging Cable,1,11.95
180243,AA Batteries (4-pack),3,3.84
180244,Bose SoundSport Headphones,1,99.99
180245,20in Monitor,1,109.99
180246,AAA Batteries (4-pack),2,2.99
180247,USB-C Charging Cable,1,11.95
